   ,crm_7405f         ,crm_7078              ,crm_5599          ,crm_5351          ,crm_7289
361,643.7177108097646 ,805.087742474587      ,767.9010826072303 ,424.4102115416392 ,233.49322792649832
362,648.5905980662505 ,795.3358338678307     ,775.3630886955145 ,430.01195831175824,232.64988662405156
363,649.0455370808131 ,797.794843651868      ,756.6468881148103 ,428.86758385020454,232.32806218036518
364,652.026920651097  ,804.2003187426063     ,750.9290886801881 ,429.41909741299594,232.13035945337987
365,655.9016328729098 ,815.8218832699605     ,745.782222620496  ,430.34945262169924,232.31085093171959
366,661.0696257745512 ,739.9943997503757     ,740.7138468035421 ,432.1201026913933 ,228.61444296655498
367,648.5941114025042 ,804.6568301690825     ,659.4557766633484 ,423.58080956324   ,231.52668364526872
368,665.1296870783715 ,802.1043067725948     ,731.3040550891195 ,436.7088473943817 ,230.52063808257992
369,666.9059881105397 ,813.5297129455389     ,728.0425642621581 ,434.76416741151   ,231.38821619848517
370,671.8103149900312 ,805.6685358733856     ,723.4475078486681 ,438.7453939809225 ,232.19480757924367
371,672.4221646373809 ,821.0000484843896     ,719.8151588325502 ,442.3982831765441 ,232.53036029523253
372,678.1947792746759 ,826.0948623275167     ,716.1852793614388 ,444.4324001733036 ,232.28909001300133
373,681.8186797285881 ,827.7443186508434     ,712.9607771220521 ,444.5771909261341 ,232.45970178157592
374,684.6864993767123 ,827.092370449488      ,708.9219308818714 ,445.9492489607666 ,232.70064941687355
375,687.0109574131902 ,826.0348064386264     ,705.4436454417141 ,447.37217146293847,233.0107875612869
376,689.2314209197341 ,833.8670266579018     ,702.7739186059778 ,448.93633888446277,233.28089320084405
377,693.4811620951306 ,836.3267036927067     ,700.3456042618724 ,450.30872204876783,233.1262725522978
378,696.3119955434333 ,832.6704134885329     ,697.4718728139223 ,450.1963562800506 ,233.69110113715365
379,697.7158000172985 ,831.0141718279885     ,694.9178252958785 ,452.32998941657127,234.00948506688914
380,699.4506066679636 ,858.9681088756141     ,692.7063884530967 ,453.6001092338389 ,234.4088900871622
381,708.0363648085763 ,896.7095016709202     ,690.64402615306   ,455.0630610279558 ,233.93779621301258
382,719.5911917076696 ,893.9264455234874     ,688.5557806579143 ,453.76356397805444,232.53531789831305
383,722.5368583647769 ,890.4317198644737     ,686.5541465873549 ,449.6675210330163 ,231.57599135079602
384,725.0830406341302 ,883.5100740361905     ,684.0476995926164 ,446.97177180016035,234.02172749953303
385,726.688904253647  ,882.8906881636768     ,681.4401234702275 ,455.00276331703907,233.22473450042878
386,729.5764349216879 ,870.2780083987997     ,679.4808689594339 ,452.64679793670985,234.3482579980114
387,729.5379366305092 ,865.701102690573      ,676.8969811548227 ,456.37593157178816,234.0998940189648
388,730.9825972364802 ,861.4208682116645     ,669.7289803038545 ,455.79707392292494,234.10657059794522
389,733.368537225226  ,847.1773529910646     ,672.5884711343899 ,456.25996062348395,234.49297910556007
390,733.2831134637015 ,577.4934884100209     ,669.7946190687571 ,456.72661741277705,223.78753037561586
391,675.5271173344368 ,634.0994670350651     ,1737.706728220418 ,429.47977393804433,232.2231886166449
392,687.8886899475895 ,822.7169012662317     ,2063.699844625233 ,462.10069617618916,234.2315440211415
393,730.8303453597147 ,813.3130208966701     ,628.4405938032552 ,468.644048830005  ,234.00477473087932
394,731.0760882282646 ,807.4141381569564     ,629.6850861055535 ,467.72758985454186,234.1621613029618
395,731.850607450956  ,807.3917719022639     ,628.9985305587298 ,467.96901750726136,234.54817607961763
396,733.6341463340422 ,803.3080876224514     ,629.6214085634543 ,468.86261870425   ,234.53131146167087
397,734.4341307817367 ,800.621532067071      ,628.9622391272045 ,468.4593492908388 ,234.81197718332646
398,735.4207408688626 ,799.8658301057969     ,628.3803905533462 ,469.005512981365  ,234.65522964317324
399,736.7541775551781 ,796.941131793953      ,627.8594933782622 ,468.16648459275063,234.9281236382077
400,491.6818939884561 ,864.6676541209046     ,462.67577576487867,585.6582144716648 ,836.9526515621692
401,0.0               ,555.9334186689268     ,192.17772868202303,631.8876702441961 ,595.5587945476601
402,0.0               ,550.1251175830217     ,190.68997341705008,630.4114455243539 ,593.8719391144695
403,0.0               ,548.3947506962656     ,190.67223970700894,629.4025747057934 ,592.4951680998774
404,0.0               ,548.7260836980429     ,187.71812562499989,631.0389264948201 ,591.4182589896146
405,0.0               ,548.3701826298127     ,205.33103640610807,631.596479627678  ,589.8526251935892
406,0.0               ,547.5707668298755     ,185.16792988577737,634.5528104526534 ,588.1681431511108
407,0.0               ,558.1392690849889     ,183.72846459398437,636.1825849155148 ,587.5313413777504
408,0.0               ,556.9775943153065     ,187.19075880677667,636.5385129609846 ,586.1364551359877
409,0.0               ,553.7387708703687     ,187.78948954914847,634.2022006647281 ,584.6220401145995
410,0.0               ,560.3067974131834     ,187.9931271746338 ,633.9507821971554 ,583.722689104011
411,0.0               ,556.3127336235585     ,187.13300099488768,631.9694171974118 ,582.4006968168213
412,0.0               ,546.9853325738264     ,187.06944503253675,629.3649694083306 ,581.0705735626818
413,0.0               ,541.6774211273461     ,187.18983344531136,625.5644152889998 ,579.7887311552506
414,0.0               ,537.9620111881796     ,176.36585292277385,580.5860702418275 ,578.5687290597571
415,0.0               ,487.79991637504753    ,182.95827571152444,617.0406231693714 ,577.0368309362364
416,0.0               ,479.03381560025935    ,181.5467780896136 ,618.40127191538   ,571.4535969696817
417,0.0               ,483.7045170768663     ,227.8626929822777 ,616.9437703161112 ,571.4712335463804
418,0.0               ,490.60369260925376    ,225.37892206026225,614.7989006566072 ,570.1281746566375
419,0.0               ,492.61657127673743    ,227.62045044291042,612.2970031220989 ,568.846587155604
420,0.0               ,493.7211406597835     ,238.53065389339815,605.141708436935  ,567.3178595686245
421,0.0               ,492.9633246002466     ,244.44287044945577,600.4562842511042 ,566.0910304906135
422,0.0               ,505.54164216242145    ,236.57512250731688,599.1643484225426 ,564.6389479259213
423,0.0               ,513.7509486429807     ,236.50167108906751,598.2459362877777 ,563.0923044718022
424,0.0               ,520.7744665864822     ,220.8396387227271 ,603.5758618966456 ,561.9919707918972
425,0.0               ,518.337224234805      ,240.94286251685736,604.3728172972308 ,560.8244118593825
426,0.0               ,529.5092104655052     ,241.888287851575  ,602.8566696618627 ,559.6691222420211
427,0.0               ,536.3834602913959     ,241.65902662308605,601.7050123307549 ,557.9208583482824
428,0.0               ,541.6094173036337     ,238.814424012935  ,603.2397331013028 ,556.3118381170588
429,0.0               ,544.1658882391553     ,236.7409581114257 ,602.4082708621464 ,554.8844234933173
430,0.0               ,546.9485430539256     ,236.60623364409025,600.7768780902754 ,553.6750850749866
431,0.0               ,545.3975771620187     ,237.36830239002867,598.9984344928582 ,552.4678441296383
432,0.0               ,551.1089624072615     ,237.19544303663238,597.8492377203077 ,551.2890284345733
433,0.0               ,542.8386652769036     ,239.63917867805452,596.4799354043514 ,549.8575183169264
434,0.0               ,551.8042455250949     ,243.0933824798498 ,594.7097482137926 ,548.5868116681906
435,0.0               ,551.6260731830123     ,243.8969343999811 ,592.8002083855217 ,547.3564159326781
436,0.0               ,551.9668877793924     ,244.83036346477908,590.1266346394943 ,545.7608350016365
437,0.0               ,558.3052688328629     ,245.97984930459359,590.6160303336997 ,544.6007392083118
438,0.0               ,555.5848695806835     ,248.52233142436842,590.1964246975197 ,543.5879564089148
439,0.0               ,562.7357532563306     ,248.6853837234305 ,588.9801348118087 ,542.6076684436872
440,0.0               ,558.4560101654976     ,249.12215314808333,589.5630491567279 ,541.1280826172024
441,0.0               ,565.7826702609382     ,248.60023499925882,589.0559313425344 ,540.0760481316418
442,0.0               ,568.112725595124      ,249.7160051424248 ,588.1579197258426 ,538.9575777637416
443,0.0               ,566.1470372658267     ,250.89453328487707,587.8012424658011 ,537.472497687748
444,0.0               ,566.1401499379365     ,115.06133835467747,526.5341104711913 ,535.5537011383922
445,0.0               ,358.63567946611954    ,102.31927947261738,217.14068663911073,119.40950045602841
446,0.0               ,0.0                   ,0.0               ,0.0               ,0.0
447,0.0               ,0.0                   ,0.0               ,0.0               ,0.0
448,0.0               ,0.0                   ,0.0               ,0.0               ,0.0
449,0.0               ,0.0                   ,0.0               ,0.0               ,0.0
450,0.0               ,2.1703772954430362e-11,116.945           ,724.6340796333586 ,0.0
451,0.0               ,1027.6696809846503    ,164.0768690637656 ,1026.0309425448525,0.0
452,0.0               ,969.0705695895903     ,154.13175252005288,1025.3120762345861,0.0
453,0.0               ,840.3091667591171     ,158.1781889920639 ,2179.4173604524653,0.0
454,0.0               ,912.7847824811796     ,150.84953205558574,2010.3790777334812,0.0
455,0.0               ,704.7305781778546     ,147.46184645850101,1014.1115485818452,0.0
456,0.0               ,624.6722278425001     ,146.7469293752226 ,1015.4103975320942,0.0
457,0.0               ,600.6388625090289     ,152.73441390131052,1014.1184699608855,0.0
458,0.0               ,595.3144749620584     ,157.84501719756906,1009.7436850723982,413.7081422290009
459,0.0               ,695.2301193427264     ,214.33464547838048,964.1400390262936 ,552.2503184619177
460,0.0               ,1153.6773094358805    ,253.38309639999466,994.4522098081998 ,580.6736991080106
461,0.0               ,1184.7320118857315    ,244.51784996758147,995.5670573269114 ,588.2704797026977
462,0.0               ,1099.8667370353044    ,244.5081744897618 ,993.3195086804667 ,588.5034300968426
463,0.0               ,1033.4458171605747    ,245.71597169451144,992.3307148462842 ,587.6210787494946
464,0.0               ,977.0288393101487     ,246.20241507343047,991.8645267190188 ,587.0816009362571
465,0.0               ,921.0451987948273     ,245.05589907563922,990.552852931761  ,585.3885348699549
466,0.0               ,875.7128065949352     ,243.14167374430406,988.6592462226049 ,584.3371241397509
467,0.0               ,828.4585400660676     ,249.40310048936772,986.125051170501  ,582.741524748509
468,0.0               ,791.3737130770794     ,247.884737238369  ,983.3843740208885 ,580.982267034711
469,0.0               ,755.1043129463843     ,249.92514585030898,980.5668587319522 ,580.1220334639061
470,0.0               ,739.3967198198728     ,247.64697330328698,977.5600955940272 ,578.4330859363432
471,0.0               ,716.62679925958       ,247.42086241125423,974.7555690081044 ,577.2611411006101
472,0.0               ,697.5880701165063     ,247.94092271528882,970.3959955645274 ,575.9643294675755
473,0.0               ,679.174130735651      ,247.3590787148374 ,968.8100173793938 ,573.7676836697541
474,0.0               ,655.4672552777706     ,269.0253756098316 ,965.9145319135403 ,573.618027600198
475,0.0               ,642.5828597759163     ,268.6467192136491 ,962.7491724556761 ,572.5164350052632
476,0.0               ,630.0512849576708     ,264.7548149886944 ,959.959155893496  ,570.7192564755787
477,0.0               ,618.7686607851372     ,269.62305374016796,956.5286535251857 ,570.0315477165075
478,0.0               ,610.8812024154006     ,273.23166395607984,953.673718350489  ,568.4450084144967
479,0.0               ,608.853466119453      ,272.03358513749265,951.0370448810461 ,567.4356062492157
480,0.0               ,608.3846481556502     ,275.1398195339839 ,949.011267824259  ,565.9632068722501
481,0.0               ,607.0320598734601     ,275.1547630227054 ,947.0388458736976 ,564.6149709234603
482,0.0               ,604.2938586330581     ,274.55005225278745,945.016429146656  ,563.6636321531703
483,0.0               ,602.1262620702521     ,274.72024478251365,942.540733015104  ,562.5349902234225
484,0.0               ,595.7944206645392     ,273.94263922595826,940.4105581125337 ,561.3622185719437
485,0.0               ,590.6694833180089     ,116.74378469518102,838.9362294658329 ,560.1476741060895
486,0.0               ,365.42508534198356    ,205.0659370391667 ,859.6610071989296 ,556.8522921001727
487,0.0               ,68.59114911603812     ,274.80086973906987,931.0864147647692 ,545.6413524404036
488,0.0               ,586.48452951405       ,273.95025292971593,925.2045395909915 ,555.4800814285849
489,0.0               ,587.8253630149115     ,270.25768920370183,915.7152726495463 ,554.0943767406071
490,0.0               ,580.4565755558709     ,272.65272212118106,923.852985521946  ,551.8527130631744
491,0.0               ,581.91750620237       ,275.6163076809249 ,919.7952594170758 ,551.9891541625018
492,0.0               ,584.44798286953       ,274.9433543806243 ,917.2677156432376 ,550.3625707014983
493,0.0               ,584.6349671335457     ,269.2705604130031 ,918.989721224763  ,549.2354376279638
494,0.0               ,583.5379246970813     ,272.72286873734686,915.7590712987142 ,548.3332328937609
495,0.0               ,574.906574862335      ,286.90408908787106,915.9015232953207 ,546.1267126918044
496,0.0               ,571.5021877012887     ,274.2960509993087 ,915.1775678151853 ,545.776026974281
497,0.0               ,559.454146119487      ,278.4687069506246 ,912.1126400848518 ,544.7332724144957
498,0.0               ,563.487888166076      ,278.3564363250785 ,909.5575066470046 ,543.648501992863
499,0.0               ,556.3984618934404     ,284.5948488059518 ,909.0246322067408 ,541.9389909426368
500,379.9007561342935 ,383.45372707801454    ,291.22744926718036,669.8228234595051 ,542.5951319592243
501,566.1222342893169 ,22.89967543557735     ,323.50864337874475,792.120893541096  ,720.7253214416875
502,563.0024190985685 ,28.734507885217436    ,322.26013646332933,788.7365688297035 ,718.3603389917683
503,559.5603860111238 ,34.52044143943462     ,321.3856194457046 ,787.1460081899257 ,716.0031202859454
504,553.6763811175874 ,40.23728509335392     ,322.18722459303666,784.768652082322  ,713.6536426594884
505,547.8325311101992 ,45.88087652006582     ,320.5837412080225 ,782.3059803615623 ,711.3118767886629
506,544.7738045808151 ,51.47806781775414     ,318.92090881443175,780.0718474718202 ,708.977798279606
507,544.8043273780838 ,57.03582205944931     ,319.17172879055636,778.0763374439857 ,706.651384383035
508,541.2605754772483 ,62.77390309116431     ,320.25568338016717,775.702610136348  ,704.3326086967429
509,535.7521860250409 ,68.36164883714699     ,332.2362780577983 ,773.291346733919  ,702.0214435109875
510,529.8785570649904 ,73.9392127945217      ,328.99053036640066,770.5396351999516 ,699.7178656555989
511,529.5791646981727 ,79.50588617080743     ,329.34899014179325,768.0801272870962 ,697.4218498982725
512,525.853821753765  ,85.06843400440353     ,331.5606506909718 ,764.5148655048848 ,695.1333727276626
513,523.9848311717147 ,90.55675136493845     ,331.4860415387773 ,764.0724554138982 ,692.8523989361942
514,521.1004984402371 ,95.92977352886365     ,330.51718461083277,758.3154106477051 ,690.5789363982955
515,519.4998532587417 ,101.18307886620936    ,329.44149828612   ,750.6582285423581 ,688.3129257990237
516,519.9147735409092 ,106.52595886836824    ,329.53237551155394,752.7524559918818 ,686.0543547319454
517,516.1359346251974 ,111.68103065521248    ,334.98641530196016,760.2276172328732 ,683.803197151341
518,509.970684094435  ,116.82495795365463    ,333.3309737416242 ,759.0445069576574 ,681.5594305671035
519,509.2513473653955 ,121.91274257798673    ,331.3467791395169 ,757.4867476384721 ,679.3230295594674
520,509.206032651093  ,127.36323721468744    ,330.910882178096  ,755.5261251085556 ,677.0939720059739
521,506.33660255169366,132.86687079916314    ,347.3833072715533 ,753.2104522302558 ,674.8722306559939
522,505.60987795460437,138.34837802765756    ,353.0162793244439 ,751.023461700116  ,672.6577833775
523,504.50724585176283,143.80071773818315    ,354.6700130840843 ,748.8253986236108 ,670.4506070944291
524,501.9642382536973 ,149.19879471126265    ,356.29368425524103,746.6219430455689 ,668.2506753282423
525,498.7804976430543 ,154.93863991782248    ,359.66886075980307,747.2828803418448 ,666.057966363953
526,497.64530751758   ,160.74153743796856    ,371.5873822285249 ,769.7723067096103 ,663.872456445211
527,496.9032227929149 ,166.690019503789      ,375.621172656877  ,773.1267994982705 ,661.6941214141065
528,495.5591586680413 ,172.74120428131263    ,371.5737989374975 ,768.6281017021279 ,659.5229370179659
529,493.66601752923646,178.46862431338513    ,374.831396801665  ,768.7513615199686 ,657.3588796188758
530,491.8055079949031 ,184.03142876210174    ,366.98893825418816,766.1786763275767 ,655.2019270304379
531,490.17682697164054,189.5886212864971     ,363.83694984765543,762.4044476800426 ,653.0520559969846
532,489.472699854373  ,195.08779680964773    ,363.90666132329443,761.282725800154  ,650.9092428377658
533,489.3974852016968 ,200.66777585699853    ,363.91918042078316,759.4415898165832 ,648.7734644696201
534,489.1282222923522 ,206.35244546817006    ,368.53060074471216,758.0086053216202 ,646.6446984899648
535,488.24429515951704,211.92384661794645    ,373.5528295360019 ,758.1175890682257 ,644.5229203773997
536,487.9952776749567 ,217.30301754266796    ,368.9138670206219 ,759.4569764146133 ,642.4081054172129
537,488.76819256776463,222.57683202750832    ,365.13238781255575,736.6593920957075 ,640.3002339305453
538,488.77556608490113,227.78010393277236    ,365.4794073763238 ,734.5408562591069 ,638.1992835770947
539,489.2501336862924 ,232.95496866281744    ,364.85403448008674,744.7833866373    ,636.1052299875988
540,488.0800476815547 ,238.08737111745404    ,366.09218350567016,742.6191786251875 ,634.0180509963585
541,479.7896558426193 ,243.50994371561848    ,362.84102519453563,742.155648174441  ,631.9377244549539
542,452.3452664343413 ,0.0                   ,369.9489721567017 ,726.4386915137412 ,629.8642248887493
543,194.44217392255183,0.0                   ,184.0625308181959 ,627.4872124926069 ,627.797533475491
544,177.2084183866857 ,0.0                   ,181.31901873662113,624.6874262415557 ,0.0
545,171.56834815086324,245.34062627768589    ,173.21987835979277,612.9220801025865 ,0.0
546,126.9900161812668 ,244.90397910985476    ,211.69347460781688,559.9039144359629 ,0.0
547,125.39077488128332,0.0                   ,181.59557442285563,473.5121862499547 ,0.0
548,121.34333622217234,0.0                   ,174.27260897355416,554.2009825867608 ,0.0
549,112.2797116240844 ,0.0                   ,175.86896651335888,585.2565507870149 ,0.0
550,108.00979059613272,0.0                   ,174.72823435766827,603.8698216777327 ,0.0
551,161.63227122998515,0.0                   ,164.14868791233474,603.0717610730023 ,0.0
552,115.31484319371648,3.919476758925943e-12 ,167.05137915597552,534.4133308474815 ,0.0
553,153.8217503855946 ,0.0                   ,171.7768398320933 ,561.5676790677617 ,0.0
554,118.815921542847  ,2.845800724907086e-12 ,170.4147307987324 ,602.0524024878648 ,0.0
555,104.41867447073815,0.0                   ,169.23155603306637,599.4023266390145 ,0.0
556,112.95743747620487,0.0                   ,168.1208663900473 ,597.948988268595  ,0.0
557,151.52519828525453,3.605171869603715e-13 ,167.03345589738743,596.9285241426167 ,0.0
558,90.92461897324908 ,2.8575242665561784e-12,165.8933738843644 ,595.8899507992479 ,0.0
559,137.9428660497706 ,0.0                   ,165.02169794397273,594.5116537225975 ,0.0
560,109.31880275967156,2.4593275605919294e-12,163.86783247202825,594.9937714233176 ,0.0
561,172.24665627540094,0.0                   ,162.8223762648477 ,593.4132111501838 ,0.0
562,145.78845122204652,4.757374248198307e-12 ,161.7172393507559 ,592.3833500164325 ,0.0
563,160.81660245357003,0.0                   ,160.58602679543947,590.8566362003031 ,0.0
564,165.3424690304195 ,1.0613879992978657e-12,159.43907028933074,589.0749328621164 ,0.0
565,206.94877856229698,2.629006246064762e-13 ,153.13589236117807,587.1032553900536 ,0.0
566,183.77818764514376,3.1882576897484e-12   ,152.51407876204058,548.0284459584161 ,0.0
567,171.07470132098288,0.0                   ,156.26738978477132,549.0936746062077 ,0.0
568,152.7476526859801 ,0.0                   ,155.14617966498952,581.5490734996117 ,0.0
569,139.48247180310426,0.0                   ,154.0160702640576 ,579.4736915174608 ,0.0
570,141.5863500103576 ,0.0                   ,152.99598082135105,577.2578281256139 ,0.0
571,142.74367969808077,5.82872228737404e-14  ,151.93364145431187,575.7566550902206 ,0.0
572,144.9586563582458 ,0.0                   ,150.88097314823162,573.881784441067  ,0.0
573,143.71592745607876,7.297843739077802e-14 ,149.80531978352087,572.0002226426119 ,0.0
574,149.34895999328515,0.0                   ,148.71122126252047,569.8862365400295 ,0.0
575,142.5904011110613 ,3.424295828207928e-13 ,147.5676731065923 ,567.5557770405485 ,0.0
576,152.61590004846164,0.0                   ,141.54682661062967,564.8062710036933 ,0.0
577,161.40214810437615,6.911438763395551e-13 ,144.49726372890683,526.9666165205874 ,0.0
578,176.1175180029037 ,5.944273717362045e-13 ,144.08500946427515,553.0012470166637 ,0.0
579,220.7536556131699 ,248.11484635487955    ,143.5948361154213 ,656.2993127132331 ,0.0
580,306.97879499494013,252.57684994065517    ,210.3779778326201 ,655.3976098195983 ,625.7377083430883
581,360.51319571857164,257.24511705003107    ,298.11452216058865,664.9483970084059 ,623.6845584818797
582,396.97509918011656,261.88317443183314    ,314.6614137980207 ,657.921517594127  ,621.6382038367718
583,409.83873503966964,266.50558199227294    ,312.99814229931394,659.0678083817945 ,619.5985254287347
584,426.81248437044553,271.2964458240695     ,315.5861047215767 ,656.1583205790539 ,617.56555017193
585,460.1459443931606 ,276.087963001767      ,329.0533326044018 ,656.9820890239919 ,615.5392529086579
586,515.8083123861944 ,281.08081298248703    ,333.0943541453536 ,653.5584326636649 ,613.5195940788936
587,507.30563221635936,284.82097154857905    ,347.55757589013893,648.9630677220796 ,611.5065669790994
588,493.599381250144  ,289.05055809584024    ,338.92750458405794,589.1328203364078 ,609.5001434634773
589,535.614131931209  ,294.751795830154      ,357.485895607074  ,584.464897532687  ,607.5002916213592
590,534.0340925754231 ,300.04361351457516    ,417.00806934193713,621.3570797727243 ,605.5070478886556
591,535.2965095261062 ,305.33982755747013    ,379.8060375741884 ,629.3156049023113 ,603.5203200450334
592,533.1244817290246 ,310.37246286472674    ,380.87263762827513,630.150023905258  ,601.5401093982093
593,527.9261205634174 ,315.50565866369493    ,372.5616106185251 ,626.0243364963732 ,599.5663992105247
594,523.909228594621  ,320.3449996619521     ,378.990171257861  ,624.1782257365733 ,597.5991711293897
595,517.2346658747127 ,324.89279273574004    ,369.756120054085  ,622.6106822041884 ,595.6384009067351
596,512.6386407658055 ,329.4138912537504     ,362.50084818596054,620.4532583005248 ,593.684066283339
597,508.15761853900005,333.7208353239882     ,362.13670813482895,618.2516882649712 ,591.7361463821182
598,489.9479305168272 ,337.7349912119026     ,336.94983217560025,615.2427662421758 ,589.7946209557947
599,504.4473914390855 ,342.5204706176469     ,361.8973418036327 ,559.6062753644683 ,587.859464046695
600,661.8895788063583 ,556.3044046316405     ,340.11938012131424,487.05499142101024,585.9306686297027
601,1047.9346524495613,823.2308582698927     ,264.3757726753414 ,189.96034916556545,
602,1054.3047327935624,814.19332572302       ,264.55564247484335,188.69851293570008,
603,1046.0998479999967,806.8243733232252     ,264.94874081682644,187.53574606800296,
604,1021.181024841757 ,800.8445144660163     ,254.86672002530713,186.07283207058725,
605,1054.9522314170645,795.9469841811195     ,234.61342777805743,185.16957282296642,
606,993.4089215754096 ,791.2988217677856     ,267.6668871206796 ,182.70550305965634,
607,964.9975409931301 ,788.0408958084555     ,260.94529962036535,182.4731538572659 ,
608,938.9145849131928 ,785.5464149086135     ,260.6788212672912 ,181.40306074310854,
609,945.8054130035905 ,783.7463305314287     ,244.4643747849513 ,180.26169393058117,
610,946.1379314144081 ,781.9603732321791     ,246.3626181594698 ,179.026620004687  ,
611,910.7887351747692 ,780.8845366079405     ,268.66888372128403,176.7215864898161 ,
612,1007.9665231110105,781.0207428221919     ,262.13057795138127,176.78151771127176,
613,921.7801449202123 ,782.8132633812746     ,241.1026757660008 ,175.8226757804813 ,
614,704.0129578313979 ,782.1020393961828     ,276.3331698694193 ,172.5262940844659 ,
615,908.5375744831163 ,780.6031442504939     ,276.0926985499997 ,173.5512655978814 ,
616,895.675484523815  ,781.4426273991503     ,269.5281417015281 ,172.5543674497656 ,
617,797.9206586400676 ,782.4892432288658     ,265.2557652841973 ,171.50308259045056,
618,730.0202398225799 ,783.2524311289108     ,267.93172911501495,170.5517311982239 ,
619,844.612024739871  ,784.4928550100028     ,263.12722571841715,169.57195265820314,
620,928.9960883255311 ,786.6638219137194     ,259.9705787505429 ,168.73461613866317,
621,941.000788289673  ,789.1199899665639     ,256.79252613940366,168.0560375573284 ,
622,951.7881285406315 ,792.0952723586765     ,275.58326248813734,167.05857073290557,
623,957.8568485323074 ,795.2201715414167     ,252.51251378323641,167.03902592407124,
624,957.0530049704869 ,798.5750049239002     ,270.1441983790191 ,165.53938330155046,
625,944.3819830125198 ,801.9272823074016     ,247.24612842076317,165.35583807397552,
626,931.6099195428214 ,805.5049313680126     ,244.8482777391134 ,164.40550366914428,
627,924.6040133291176 ,809.2603442368683     ,243.93747247250445,163.60834865625756,
628,933.8646088426785 ,812.6666234409843     ,244.84148110033632,163.08501150212948,
629,966.731093892827  ,816.3967201287196     ,244.58946578851604,162.56988775624052,
630,966.9566655289464 ,821.1300864361908     ,247.8045474064442 ,161.91551071791736,
631,969.1632708606792 ,825.5281518627714     ,246.44930514348408,161.56605455471927,
632,959.0252095372061 ,829.7635256336571     ,245.6294517092831 ,160.58435567986703,
633,960.5569413615794 ,833.5193682492854     ,242.84275495281003,160.47265017161976,
634,964.7829074393887 ,837.460977388695      ,244.1629750786051 ,159.71725809074928,
635,948.6744422156652 ,841.4145575039211     ,243.9066547863315 ,158.89280243825164,
636,1005.2217401829824,844.8129877550375     ,245.58546130689626,158.4470477382938 ,
637,1012.7105264912133,848.8078562607836     ,245.2039185890282 ,157.92704974574855,
638,1033.7660584300365,852.789695836781      ,241.99584720367722,157.55129355817928,
639,1040.9890915959986,856.6711362645507     ,237.6797193376102 ,157.15276920966423,
640,1044.8223866463852,860.4964022439649     ,239.01714840054302,156.29706864455449,
641,1053.3952619229399,864.2077267325019     ,255.89998269915785,155.6006004595394 ,
642,1073.7091532486454,867.9122001167771     ,239.3144846463476 ,156.22815024739808,
643,1115.108166920672 ,871.8905930707845     ,243.8431062252902 ,155.32446607747414,
644,1172.1152768629854,876.4297007361619     ,243.17179118280157,154.8025168941804 ,
645,1177.158485065193 ,880.9966490037809     ,243.1612911167999 ,154.4990587622468 ,
646,1176.9220391986219,885.4843245976128     ,242.98035494313763,154.14898090622393,
647,1180.2518348511971,889.9088254236885     ,242.91876267315112,153.76032980644203,
648,1184.2007302377924,894.3515519716032     ,242.80690536008933,153.29363799687337,
649,1195.423526282219 ,898.8580959228839     ,243.91897696593384,152.99961207261254,
650,1191.4152890874366,903.5578010090583     ,243.8268486703206 ,152.65876669154164,
651,1193.9040084705234,908.0317003442555     ,243.56135636242703,152.39706249279664,
652,1166.8410679848666,912.7496481511032     ,243.66239405839983,152.01505997330105,
653,1098.5977229632388,918.27220510367       ,243.9345055058207 ,151.68641862382827,
654,1063.1072390315076,923.4038141345312     ,243.70828654526505,151.42476621709844,
655,1066.01249375114  ,928.2888805764755     ,243.27276481470335,151.14804221641646,
656,1069.940338521229 ,933.0716737841337     ,244.19800355414574,151.0005039624824 ,
657,1095.9399798260201,937.8556647297567     ,245.330913928242  ,150.61356951922613,
658,1088.8871517825066,943.2243781891476     ,245.69654372112416,150.31946833455228,
659,802.9067942878017 ,947.5907780892655     ,240.51223761794512,150.01394484085034,
660,478.9822534559613 ,619.3748450657275     ,239.28263234878455,76.62223368917803 ,
661,403.2910158951482 ,0.0                   ,233.242394240201  ,0.0               ,
662,490.8475202937865 ,330.2947738349708     ,231.25143877963575,72.77266117200963 ,
663,1097.9979632486977,951.548203137412      ,228.06850225757245,156.09408653120465,
664,1518.9863962034942,956.5381972736752     ,241.14845883291173,161.73203381789602,
665,1534.7500495987542,961.1680454001298     ,241.22831829145142,162.9667732313665 ,
666,1494.6487375605025,965.7566026685857     ,241.03817570996782,163.5642814107936 ,
667,1485.3753460812106,969.7403020843262     ,239.47242244615205,163.0287023483401 ,
668,1474.0359083242638,974.21902826786       ,242.50570013664873,162.51835010412435,
669,1457.6510357471584,978.4656025135704     ,242.30874434687667,161.89987171504725,
670,1440.993968461646 ,982.50762385272       ,241.91293800022595,161.0268938613326 ,
671,1430.0185612763744,986.4749120060783     ,241.8741424020025 ,160.435302960932  ,
672,1424.3641020594446,990.3979434400114     ,242.7831864253359 ,160.1360473364532 ,
673,1415.5838062861935,994.2627537754794     ,243.45874384177813,159.62140179289685,
674,1411.8179868063976,998.0570222200142     ,244.89074255255701,159.31263521027057,
675,1387.5563067455853,1002.0993615893334    ,246.98624917585144,159.0011235483666 ,
676,1375.3418964805828,1006.5839647865249    ,247.26293802763175,158.52368499657217,
677,1365.793843553277 ,1010.9595963111157    ,247.78304899915162,157.6369210049553 ,
