DATEPRD   ,prod_X7405f,prod_X5599,prod_X5351,prod_X7289,in_X7405f,in_X7078,in_X5599,in_X5351,in_X7289,pres_X7405f     ,pres_X7078      ,pres_X5599,pres_X5351      ,pres_X7289      ,prod_X7078
2014-04-20,0          ,209.66    ,574.74    ,251       ,0        ,148.67  ,5239.8  ,3676.4  ,0       ,313.87058       ,235.053488541667,0         ,256.912635416667,199.469881041667,1284.97
2014-04-21,0          ,169.26    ,575.45    ,248.55    ,0        ,134.77  ,3904.87 ,3397.91 ,0       ,301.375641304348,235.873937708333,0         ,256.30745875    ,199.786580833333,1261.85
2014-04-22,631.47     ,137.8     ,555.35    ,237.41    ,0        ,121.1   ,2986.69 ,3080.94 ,0       ,289.421361666667,235.996225      ,0         ,256.044790833333,199.969738541667,1206.79
2014-04-23,1166.46    ,151.04    ,581.4     ,217.96    ,0        ,136.4   ,3479.23 ,3427.95 ,0       ,270.239792916667,235.831538125   ,0         ,256.261188541667,199.773930310647,1278.99
2014-04-24,1549.81    ,200.67    ,714.49    ,192.44    ,0        ,83.46   ,4340.92 ,3955.91 ,0       ,262.8427475     ,235.704145357143,0         ,256.391532291667,204.997626312131,833.38
2014-04-25,1248.7     ,163.06    ,589.96    ,247.23    ,0        ,151.94  ,4134.72 ,3829.02 ,0       ,255.526995208333,235.91356875    ,0         ,256.344845625   ,199.749247083333,1294.23
2014-04-26,1345.78    ,173.54    ,583.71    ,244.07    ,0        ,150.99  ,4420.45 ,3805.51 ,0       ,247.199052083333,236.162231666667,0         ,256.493053958333,200.3367225     ,1280.42
2014-04-27,1349.56    ,213.48    ,584.82    ,243.12    ,0        ,144.53  ,5263.79 ,3690.76 ,0       ,240.736416875   ,236.664219791667,0         ,256.615710625   ,200.533641666667,1266.17
2014-04-28,1345.61    ,212.63    ,582.58    ,245.97    ,0        ,147.68  ,5235.24 ,3671.32 ,0       ,235.020931458333,235.893361666667,0         ,256.707350208333,200.226023125   ,1295.64
2014-04-29,1279.46    ,202.33    ,554.65    ,238.06    ,0        ,151.96  ,5238.2  ,3675.44 ,0       ,232.743710416667,235.973138125   ,0         ,256.812205208333,200.016227916667,1267.79
2014-04-30,1225.62    ,196.8     ,539.32    ,230.51    ,0        ,154.95  ,5240.19 ,3675.62 ,0       ,233.297777916667,233.896540833333,0         ,256.9661775     ,199.973777708333,1256.92
2014-05-01,1212.9     ,194.26    ,532.62    ,229.21    ,0        ,168.21  ,5228.85 ,3669.33 ,0       ,231.0888975     ,229.995134375   ,0         ,257.111187916667,199.318388125   ,1349.88
2014-05-02,1074.04    ,193.48    ,530.32    ,227.49    ,0        ,168.2   ,5204.55 ,3651.3  ,0       ,231.419005208333,229.856974166667,0         ,257.398892708333,199.538160416667,1350.61
2014-05-03,1044.17    ,193.05    ,529.07    ,225.58    ,0        ,168.8   ,5243.66 ,3678.1  ,0       ,230.765545208333,229.752829583333,0         ,257.390482916667,200.093943333333,1342.36
2014-05-04,970.2      ,191.08    ,523.92    ,224.74    ,0        ,170.86  ,5245.19 ,3681.09 ,0       ,230.595831875   ,229.744592083333,0         ,257.539587916667,199.747553958333,1344.44
2014-05-05,946.12     ,199.63    ,544.38    ,258.38    ,0        ,158.84  ,5365.15 ,3551.18 ,0       ,229.423676875   ,229.909156458333,0         ,257.712182083333,200.031445625   ,1318.46
2014-05-06,1002.83    ,196.51    ,535.8     ,254.05    ,0        ,158.44  ,5373.31 ,3556.1  ,0       ,225.9024775     ,230.106612083333,0         ,257.927764375   ,199.92346375    ,1292.56
2014-05-07,925.31     ,195.86    ,533.97    ,252.47    ,0        ,156.53  ,5338.1  ,3532.36 ,0       ,225.76834875    ,230.344272083333,0         ,258.9602        ,200.22396625    ,1281.25
2014-05-08,913.86     ,105.51    ,262.96    ,261.88    ,0        ,163.93  ,3335.92 ,2018.08 ,0       ,225.686922708333,230.495171092123,0         ,260.69887140391 ,200.245205833333,1156.6
2014-05-09,176.8      ,0         ,0         ,348.6     ,0        ,202.56  ,0       ,0       ,0       ,227.797838493126,256.711451287422,0         ,302.26862       ,199.744565208333,493.47
2014-05-10,944.19     ,0         ,107.31    ,253.83    ,0        ,308.35  ,0       ,1485.53 ,0       ,226.060914791667,233.161631458333,0         ,272.112454153783,199.831659166667,1206.07
2014-05-11,823.41     ,94.4      ,469.42    ,231.51    ,0        ,141.34  ,2678.26 ,3232.52 ,0       ,225.096685416667,231.191325833333,0         ,258.47763       ,200.193700833333,1111.36
2014-05-12,769.01     ,175.82    ,479.16    ,224.81    ,0        ,131.61  ,4736.55 ,3133.21 ,0       ,226.022692708333,230.734916666667,0         ,257.484231666667,200.742096458333,1089.83
2014-05-13,740.8      ,177.92    ,481.15    ,223.23    ,0        ,129.28  ,4628.9  ,3038.39 ,0       ,226.904995106383,231.108261702128,0         ,256.336030638298,200.642106382979,1108.5
2014-05-14,713.24     ,180.26    ,487.45    ,225.84    ,0        ,125.34  ,4496.53 ,2951.34 ,0       ,225.576249787234,230.572962765957,0         ,254.711779574468,200.496566808511,1120.87
2014-05-15,743.83     ,64.25     ,456.34    ,210.63    ,0        ,134.46  ,1832.48 ,3159.15 ,0       ,225.892598958333,229.046220425532,0         ,254.793644042553,200.330915319149,1051.71
2014-05-16,736.09     ,0         ,450.38    ,210.13    ,0        ,133.96  ,0       ,3055.21 ,0       ,225.70079787234 ,225.122214255319,0         ,255.722367234043,200.242340212766,1069.25
2014-05-17,782.88     ,0         ,455.79    ,232.87    ,0        ,133.28  ,0       ,3087.1  ,0       ,223.602510416667,225.397743541667,0         ,255.773081041667,195.289456666667,1065.51
2014-05-18,834.68     ,0         ,455.57    ,225.92    ,0        ,136.64  ,0       ,3177.82 ,0       ,220.101962291667,225.321868297872,0         ,255.485966170213,195.331785208333,1060.68
2014-05-19,788.8      ,0         ,450.86    ,220.88    ,0        ,140.15  ,0       ,3194.7  ,0       ,220.49043893617 ,225.149925531915,0         ,255.659430416667,195.208802978723,1070.94
2014-05-20,783.06     ,0         ,454.02    ,222.58    ,0        ,135.83  ,0       ,3213.03 ,0       ,220.153866875   ,225.135863191489,0         ,255.822333125   ,195.135654791667,1039.28
2014-05-21,743.77     ,0         ,454.45    ,221.78    ,0        ,137.24  ,0       ,3212.34 ,0       ,220.065893958333,225.308387708333,0         ,255.950109583333,195.024659375   ,1051.25
2014-05-22,735.41     ,0         ,459.04    ,223.49    ,0        ,141.14  ,0       ,3321.19 ,0       ,219.982621875   ,225.2072525     ,0         ,256.511568541667,195.224551458333,1056.25
2014-05-23,742.89     ,0         ,463.91    ,224.58    ,93.31    ,149.15  ,0       ,3509.66 ,0       ,219.862926041667,225.114274791667,0         ,257.263942291667,195.228809375   ,1067.53
2014-05-24,746.54     ,0         ,468       ,224.8     ,100.42   ,161.5   ,0       ,3791.49 ,0       ,219.922990625   ,225.213265208333,0         ,257.939227291667,195.069587916667,1079.36
2014-05-25,750.57     ,1.3       ,469.68    ,218.49    ,101.01   ,165.02  ,43.39   ,3807.02 ,0       ,219.9771025     ,225.042330416667,0         ,258.217135208333,196.762472916667,1102.34
2014-05-26,727.26     ,144.14    ,448.28    ,195.66    ,86.62    ,140.14  ,4259.98 ,3215.74 ,0       ,219.973775319149,225.100628723404,0         ,258.413937021277,200.096213829787,1057.78
2014-05-27,715.5      ,164.82    ,449.19    ,201.53    ,91.08    ,150.54  ,5205.98 ,3443.92 ,0       ,219.980475208333,225.241358958333,0         ,258.502824791667,200.098044583333,1063.17
2014-05-28,695.01     ,189.1     ,416.03    ,231.07    ,76.96    ,198.19  ,5081.04 ,3584.5  ,0       ,219.266667291667,224.795863958333,0         ,257.56798125    ,199.241994166667,1087.43
2014-05-29,698.77     ,190.12    ,418.28    ,234.29    ,77.13    ,199.19  ,5092.52 ,3592.57 ,0       ,220.007180416667,225.553343125   ,0         ,258.734274583333,199.834021458333,1096.32
2014-05-30,704.08     ,191.25    ,420.8     ,237.1     ,77.96    ,202.64  ,5138.9  ,3625.55 ,0       ,220.000260208333,225.651295833333,0         ,258.8888575     ,200.076869166667,1111.83
2014-05-31,715.93     ,194.94    ,428.87    ,241.19    ,78.99    ,206.11  ,5219    ,3681.69 ,0       ,219.993513541667,225.555932291667,0         ,259.013259791667,200.2480575     ,1134.99
2014-06-01,724.21     ,196.08    ,431.47    ,243.64    ,80.08    ,209.79  ,5261.52 ,3712.49 ,0       ,220.005737083333,225.119617708333,0         ,259.132528125   ,200.167559791667,1152.6
2014-06-02,459.83     ,194.41    ,325.75    ,221.03    ,46.21    ,176.72  ,4741.35 ,2547.44 ,0       ,221.328425511982,228.66496655886 ,0         ,265.382097328955,202.563851295214,1068.24
2014-06-03,715.1      ,194.94    ,411.55    ,239.71    ,80.7     ,206.04  ,5338.86 ,3614.06 ,0       ,220.240487083333,225.119489791667,0         ,259.4524125     ,200.593028958333,1109.18
2014-06-04,706.8      ,193.38    ,421.75    ,237.3     ,79.73    ,206.1   ,5293.71 ,3702.08 ,0       ,221.267634375   ,225.57977       ,0         ,259.469017291667,201.341500833333,1109.98
2014-06-05,677.29     ,204.21    ,445.16    ,255.67    ,90.57    ,207.6   ,5302.87 ,3706.65 ,0       ,221.044650195642,225.173486405311,0         ,259.602014583333,200.802445008692,1178.62
2014-06-06,690.38     ,204.19    ,445.36    ,256       ,92.18    ,207.67  ,5294.26 ,3702.68 ,0       ,220.749794583333,225.918880416667,0         ,259.668705625   ,200.306982291667,1180.81
2014-06-07,694.3      ,205.56    ,448.72    ,257.84    ,92.07    ,209.56  ,5293.33 ,3705.14 ,0       ,220.640140833333,225.236563958333,0         ,259.744142708333,200.139321041667,1199.75
2014-06-08,690.7      ,205.52    ,452.13    ,256.49    ,91.25    ,208.41  ,5272.31 ,3719.26 ,0       ,220.504050416667,225.112021666667,0         ,259.795885833333,200.375155416667,1197.7
2014-06-09,238.45     ,231.66    ,509.65    ,288.87    ,28.15    ,209.78  ,5310.31 ,3746.07 ,0       ,221.450514487179,225.209441666667,0         ,259.919977291667,200.335015416667,1349.24
2014-06-10,647.11     ,205.19    ,451.41    ,255.7     ,84.88    ,205.42  ,5225.99 ,3686.59 ,0       ,220.851692291667,225.367242916667,0         ,260.002732708333,200.238992083333,1189.09
2014-06-11,745.92     ,205.71    ,452.56    ,254.83    ,94.23    ,195.05  ,5045.96 ,3559.6  ,0       ,218.414712291667,225.383376666667,0         ,260.025597083333,200.075977916667,1172.31
2014-06-12,804.85     ,205.41    ,451.89    ,253.87    ,101.88   ,195.92  ,5048.71 ,3561.53 ,0       ,215.496858958333,224.829265625   ,0         ,260.036664166667,199.943654583333,1175.15
2014-06-13,818.89     ,193.5     ,503.1     ,239.97    ,56.75    ,197.37  ,5041.78 ,3655.3  ,0       ,214.823228125   ,224.687647916667,0         ,260.089519166667,200.123562708333,1116.79
2014-06-14,781.21     ,190.4     ,495.05    ,236.57    ,54.32    ,195.5   ,4977.8  ,3608.91 ,0       ,215.832540833333,224.867792083333,0         ,260.122739791667,199.802094583333,1102.45
2014-06-15,786.16     ,190.81    ,496.1     ,236.55    ,54.55    ,195.43  ,4978.24 ,3609.22 ,0       ,214.877320625   ,224.94912125    ,0         ,260.1347875     ,199.6530075     ,1104.3
2014-06-16,757.43     ,192.67    ,500.94    ,232.51    ,51.84    ,195.67  ,4958.67 ,3595.03 ,0       ,215.380821702128,223.111802553191,0         ,260.144192978723,199.448055744681,1120.89
2014-06-17,726.5      ,188.43    ,489.91    ,231.91    ,50.67    ,205.72  ,4941.76 ,3582.77 ,0       ,216.118733333333,220.392345833333,0         ,260.164761041667,199.844224583333,1156.42
2014-06-18,723.96     ,187.27    ,486.9     ,229.52    ,51.3     ,209.65  ,4989.68 ,3617.52 ,0       ,215.98383375    ,220.02878875    ,0         ,260.187327083333,200.892961875   ,1160.01
2014-06-19,715.28     ,186.05    ,483.72    ,225.7     ,52.96    ,216.58  ,5179.11 ,3754.86 ,0       ,215.818061875   ,219.926858125   ,0         ,260.255389375   ,201.664640416667,1147.01
2014-06-20,710.62     ,185.52    ,482.36    ,226.71    ,50.87    ,209.38  ,4993.58 ,3620.34 ,0       ,215.57881625    ,219.906321041667,0         ,260.334208333333,200.066720625   ,1146.84
2014-06-21,708.04     ,184.04    ,478.49    ,225.72    ,50.48    ,208.39  ,4933.4  ,3576.71 ,0       ,215.303869583333,219.469732708333,0         ,260.367761458333,200.698778333333,1146.08
2014-06-22,702.73     ,182.39    ,474.22    ,223.97    ,51.7     ,213.17  ,5045.65 ,3658.1  ,0       ,214.949325      ,219.924449583333,0         ,260.457258125   ,200.023238958333,1136.02
2014-06-23,695.74     ,179.37    ,466.36    ,219.8     ,51.69    ,211.74  ,5010.68 ,3632.75 ,0       ,214.85795       ,219.938841458333,0         ,260.923214166667,200.291328125   ,1117.48
2014-06-24,658.27     ,187.64    ,440.96    ,226.23    ,94.65    ,221.46  ,5238.81 ,3432.94 ,0       ,214.897290208333,219.701147291667,0         ,260.596710833333,200.3516375     ,1169.41
2014-06-25,576.35     ,196.91    ,462.73    ,231.36    ,79.35    ,217.44  ,5264.07 ,3449.48 ,0       ,214.821907234043,220.154066382979,0         ,260.68653893617 ,200.155332553191,1199.09
2014-06-26,369.83     ,120.5     ,183.67    ,127.49    ,51.46    ,121.06  ,3255.87 ,1383.83 ,0       ,219.558992981325,234.444192850068,0         ,174.793144065321,207.258033063133,660.56
2014-06-27,418.45     ,173.73    ,296.83    ,205.56    ,59.2     ,179.68  ,4773.03 ,2273.92 ,0       ,217.251737173664,230.926635845588,0         ,147.20070812766 ,201.321312610372,964.21
2014-06-28,588.96     ,186.58    ,394.59    ,225.63    ,91.66    ,229.53  ,5638.6  ,3325.23 ,0       ,215.092758333333,219.878663191489,0         ,260.671382978723,199.994269361702,1119.75
2014-06-29,571.88     ,187.26    ,432.02    ,220.34    ,81.73    ,208.5   ,5196.92 ,3343.15 ,0       ,215.258875      ,220.164869574468,0         ,260.588219787234,200.212731276596,1107.66
2014-06-30,512.52     ,191.87    ,442.64    ,226.06    ,71.37    ,209.26  ,5187.85 ,3337.32 ,0       ,215.350815208333,220.29598106383 ,0         ,260.656094680851,200.167793404255,1141
2014-07-01,563.26     ,186.83    ,439.06    ,226.89    ,78.69    ,204.13  ,5068.4  ,3321.27 ,0       ,215.384688333333,220.0743725     ,0         ,260.617069791667,199.96443375    ,1109.35
2014-07-02,564.26     ,186.85    ,439.09    ,226.6     ,78.72    ,203.81  ,5061.94 ,3317.03 ,0       ,215.407078541667,220.108959166667,0         ,260.679572708333,200.040251041667,1109.15
2014-07-03,565.09     ,187.02    ,439.5     ,226.34    ,78.88    ,204.26  ,5069.62 ,3322.06 ,0       ,215.332402291667,220.094055625   ,0         ,260.736998333333,199.913941458333,1110.91
2014-07-04,563.73     ,185.51    ,435.95    ,225.47    ,79.55    ,206.62  ,5083.2  ,3330.96 ,0       ,215.21147125    ,219.989412916667,0         ,260.790306666667,200.093020833333,1111.67
2014-07-05,563.46     ,185.2     ,435.23    ,225.66    ,79.95    ,206.98  ,5102.59 ,3343.67 ,0       ,215.11890875    ,220.049772083333,0         ,260.817423541667,199.980255833333,1107.58
2014-07-06,563.38     ,184.96    ,434.67    ,225.73    ,80.3     ,206.21  ,5119.57 ,3354.79 ,0       ,215.0673625     ,220.039463541667,0         ,260.875286875   ,200.050327708333,1098.4
2014-07-07,522        ,188.38    ,442.68    ,229.33    ,154.47   ,201.25  ,5033.01 ,3298.06 ,0       ,215.070057083333,220.256729375   ,0         ,260.895459583333,200.284729583333,1110.52
2014-07-08,523.33     ,189.5     ,445.32    ,230.15    ,247.1    ,198.11  ,5010.6  ,3283.38 ,0       ,215.047056875   ,220.238711538462,0         ,260.927479166667,200.098137083333,1104.61
2014-07-09,521.97     ,188.9     ,443.92    ,230.38    ,247.09   ,197.94  ,5007.6  ,3281.42 ,0       ,215.135841041667,220.09909       ,0         ,260.91948875    ,199.505922708333,1100.81
2014-07-10,490.49     ,191.88    ,450.92    ,233.28    ,212.89   ,191.9   ,4893.56 ,3206.69 ,0       ,215.165233125   ,219.89941       ,0         ,260.69118375    ,199.583186458333,1109.35
2014-07-11,491.71     ,192.49    ,452.35    ,232.53    ,253.18   ,227.05  ,5823.76 ,3816.24 ,0       ,215.187705208333,220.5614        ,0         ,260.546417708333,199.9397775     ,1106.42
2014-07-12,488.44     ,188.82    ,443.73    ,231.65    ,203.87   ,186.33  ,4630.88 ,3034.57 ,0       ,215.46357625    ,219.43013       ,0         ,260.246517291667,198.723445416667,1120.08
2014-07-13,481.59     ,188.11    ,442.05    ,229.51    ,199.79   ,183.43  ,4585.41 ,3004.77 ,0       ,215.759037291667,218.92892       ,0         ,259.997994791667,198.554866875   ,1109.35
2014-07-14,492.02     ,185.57    ,436.1     ,226.01    ,215.32   ,190.36  ,4771.96 ,3127.01 ,0       ,215.97684375    ,218.738279583333,0         ,259.852822083333,198.581137083333,1091.38
2014-07-15,476.08     ,189.03    ,444.23    ,233.07    ,246.8    ,191.5   ,4775.01 ,3129.02 ,0       ,215.050760833333,217.942891875   ,0         ,259.940468125   ,197.7675025     ,1117.68
2014-07-16,466.34     ,187.73    ,441.15    ,231.68    ,243.78   ,191.84  ,4781.87 ,3133.49 ,0       ,214.827446666667,217.782101458333,0         ,259.855194166667,197.545151041667,1110.34
2014-07-17,463.64     ,187.62    ,440.9     ,231.08    ,241.88   ,190.05  ,4769.29 ,3125.26 ,0       ,214.761057916667,217.988611666667,0         ,259.914053541667,197.340828125   ,1102.21
2014-07-18,459.37     ,186.27    ,437.73    ,229.48    ,240.96   ,189.87  ,4760.99 ,3119.81 ,0       ,214.923278958333,218.005618958333,0         ,260.024418541667,197.077126666667,1095.2
2014-07-19,458.09     ,185.94    ,436.95    ,229.08    ,240.67   ,190.06  ,4759.92 ,3119.11 ,0       ,215.034513333333,217.963018333333,0         ,260.234309791667,196.735976041667,1094.58
2014-07-20,290.87     ,191.61    ,380.77    ,155.38    ,139.31   ,168.36  ,4471.78 ,2477.87 ,0       ,216.044918328569,220.083766915908,0         ,263.870102450079,196.721646802428,1063.56
2014-07-21,487.33     ,191.45    ,414.84    ,133.54    ,255.69   ,181.69  ,4894.81 ,2957.42 ,0       ,215.111915833333,220.59840375    ,0         ,260.728026875   ,202.392577409155,1047.69
2014-07-22,468.63     ,189.9     ,446.27    ,224.19    ,242.24   ,178.89  ,4783.26 ,3134.42 ,0       ,215.062116458333,220.557911458333,0         ,260.517561041667,200.382622916667,1047.04
2014-07-23,465.25     ,188.17    ,442.19    ,221.77    ,239.87   ,271.57  ,4727.22 ,3097.7  ,0       ,215.205042291667,220.284159583333,0         ,260.53563       ,200.248874375   ,1037.74
2014-07-24,466.58     ,190.51    ,447.69    ,223.21    ,232.45   ,265.81  ,4624.71 ,3030.52 ,0       ,215.378423958333,220.17741       ,0         ,260.608363333333,200.026628333333,1051.17
2014-07-25,464.22     ,189.06    ,444.29    ,225.33    ,233.39   ,269.56  ,4631.53 ,3035    ,0       ,215.5264675     ,220.118700416667,0         ,260.706237708333,200.154197083333,1056.31
2014-07-26,458.9      ,186.07    ,441.5     ,223.58    ,251.5    ,290.62  ,4968.99 ,3287.65 ,0       ,215.613532708333,220.51528375    ,0         ,261.192047916667,199.917485625   ,1044.72
2014-07-27,460.83     ,189.06    ,444.28    ,225.86    ,260.12   ,301.5   ,5199.99 ,3407.49 ,0       ,215.844104583333,220.218445      ,0         ,261.490205208333,200.02022125    ,1052.32
2014-07-28,457.95     ,187.63    ,440.93    ,225.28    ,245.26   ,284.73  ,5310.15 ,3516.02 ,0       ,216.086713333333,220.246896666667,0         ,261.517987083333,200.28064       ,1047.4
2014-07-29,481.51     ,186.18    ,437.53    ,224.12    ,258.75   ,283.71  ,5287    ,3500.69 ,0       ,215.96572375    ,220.262546875   ,0         ,261.51988625    ,199.930733333333,1040.16
2014-07-30,489.43     ,153.93    ,418.68    ,214.87    ,243.17   ,251.53  ,4041.45 ,3097.22 ,0       ,214.626246458333,220.282248958333,0         ,261.000657291667,199.610573541667,997.38
2014-07-31,375.93     ,181.66    ,355.48    ,196.37    ,218.34   ,291.18  ,5264.31 ,3554.51 ,0       ,215.092216875   ,220.064392708333,0         ,260.796907708333,199.360373541667,1255.25
2014-08-01,378.38     ,183.95    ,357.69    ,195.54    ,218.27   ,292.16  ,5294.42 ,3552.23 ,0       ,215.026800833333,220.028091666667,0         ,260.844675625   ,199.935661458333,1268.08
2014-08-02,379.41     ,184.75    ,359.24    ,195.23    ,217.93   ,290.79  ,5294.72 ,3552.42 ,0       ,215.154615833333,220.041214583333,0         ,260.863484375   ,200.327718333333,1267.54
2014-08-03,377.42     ,183.88    ,357.55    ,194.31    ,212.92   ,284.21  ,5175.95 ,3472.74 ,0       ,215.1299525     ,220.074869583333,0         ,260.6586675     ,200.463722916667,1261.33
2014-08-04,417.98     ,186.96    ,363.53    ,197.66    ,228.26   ,279.24  ,5094.16 ,3417.87 ,0       ,212.895102708333,219.997794791667,0         ,260.644192291667,200.297079375   ,1280.23
2014-08-05,507.75     ,180.42    ,350.83    ,190.7     ,262.22   ,278.2   ,5070.69 ,3402.11 ,0       ,210.166693958333,220.15640375    ,0         ,260.692163541667,200.132093125   ,1236.61
2014-08-06,469.73     ,180.22    ,350.44    ,198.4     ,252.81   ,278.97  ,5053.07 ,3390.29 ,0       ,209.822861875   ,219.841964583333,0         ,260.751319166667,199.933067916667,1242.96
2014-08-07,521.26     ,174.56    ,334.33    ,187.32    ,293.66   ,277.87  ,5122.89 ,3385.63 ,0       ,210.093806458333,220.378126382979,0         ,260.757420851064,200.089239148936,1182.78
2014-08-08,518.32     ,173.47    ,332.25    ,186.52    ,297.2    ,282.02  ,5181.66 ,3424.48 ,0       ,210.184052083333,219.921073829787,0         ,260.785208510638,200.038039148936,1179.46
2014-08-09,493.37     ,170.15    ,330.84    ,187.39    ,289.96   ,288.16  ,5209.33 ,3495.13 ,0       ,210.545219791667,220.076905208333,0         ,260.849194166667,199.95084625    ,1175.77
2014-08-10,509.21     ,170.25    ,326.08    ,184.07    ,303.18   ,288.95  ,5280.51 ,3489.8  ,0       ,210.630947083333,220.193387021277,0         ,260.92618       ,200.37410212766 ,1163.78
2014-08-11,351.8      ,175.91    ,336.92    ,191.07    ,240.5    ,290     ,5285.87 ,3493.33 ,0       ,213.448304791667,219.92374106383 ,0         ,261.070241489362,200.205029361702,1205.65
2014-08-12,287.03     ,175.23    ,340.72    ,194.74    ,240.33   ,291.48  ,5254.65 ,3525.54 ,0       ,215.505586666667,220.231110625   ,0         ,260.951680208333,199.845146666667,1214.29
2014-08-13,278.58     ,174.51    ,339.33    ,194.89    ,235.04   ,295.74  ,5273.22 ,3538.01 ,0       ,215.894991041667,219.939470833333,0         ,260.906758333333,199.449070208333,1222.62
2014-08-14,297.19     ,175.42    ,341.09    ,192.77    ,248.98   ,295.21  ,5263.62 ,3531.55 ,0       ,215.855107083333,220.31887125    ,0         ,260.928758333333,199.747553333333,1229.06
2014-08-15,297.33     ,175.96    ,342.15    ,191.43    ,247.88   ,295.24  ,5253.82 ,3524.99 ,0       ,215.776775      ,219.974116875   ,0         ,260.800562083333,199.462458541667,1235.28
2014-08-16,296.2      ,175.16    ,340.59    ,190.63    ,246.54   ,293.36  ,5221.69 ,3503.42 ,0       ,216.00179125    ,219.862032291667,0         ,260.762110416667,199.271864166667,1229.35
2014-08-17,296.12     ,175.23    ,340.72    ,190.59    ,247.16   ,294.78  ,5238.07 ,3514.42 ,0       ,216.016085208333,220.023403541667,0         ,260.754425208333,199.596014166667,1231.86
2014-08-18,293.35     ,174.03    ,338.4     ,189.16    ,246.91   ,296.32  ,5246.33 ,3519.96 ,0       ,216.081659166667,220.082009791667,0         ,260.702411458333,200.527657916667,1227.95
2014-08-19,0          ,10.2      ,4.3       ,22.97     ,0        ,23.83   ,382.81  ,55.7    ,0       ,217.06524887895 ,228.850087864226,0         ,265.717234582803,201.579606415094,79.31
2014-08-20,0          ,0         ,0         ,0         ,0        ,0       ,0       ,0       ,0       ,242.94359       ,302.85462       ,0         ,302.09838       ,252.2852        ,0
2014-08-21,0          ,0         ,0         ,0         ,0        ,0       ,0       ,0       ,0       ,234.10675       ,299.65543       ,0         ,302.46432       ,248.31793       ,0
2014-08-22,0          ,0         ,0         ,0         ,0        ,0       ,0       ,0       ,0       ,234.10675       ,299.65543       ,0         ,302.46432       ,248.31793       ,0
2014-08-23,0          ,0         ,0         ,0         ,0        ,0       ,0       ,0       ,0       ,234.10675       ,299.65543       ,0         ,302.46432       ,248.31793       ,0
2014-08-24,0          ,0         ,0         ,0         ,0        ,0       ,0       ,0       ,0       ,234.10675       ,299.65543       ,0         ,302.46432       ,248.31793       ,0
2014-08-25,0          ,108.65    ,155.58    ,0         ,0        ,233.89  ,4285.07 ,2117.23 ,0       ,266.28557       ,256.247884026167,0         ,267.621294475138,270.22833       ,740.85
2014-08-26,0          ,187.4     ,332.73    ,0         ,0        ,123.25  ,4948.24 ,3031.48 ,0       ,268.53292       ,255.5728675     ,0         ,260.409870208333,272.54565       ,583.1
2014-08-27,0          ,184.6     ,358.23    ,0         ,0        ,104.1   ,4600.85 ,3080.71 ,0       ,271.09579       ,259.9949475     ,0         ,260.280578125   ,274.56435       ,521.8
2014-08-28,0          ,190.17    ,290.24    ,0         ,0        ,113.1   ,4557.65 ,2400.19 ,0       ,266.15103       ,251.545823942326,0         ,164.07405290817 ,269.10519       ,589.54
2014-08-29,0          ,193.79    ,374.02    ,0         ,0        ,99.26   ,4648.42 ,3095.61 ,0       ,276.53772       ,261.589715416667,0         ,177.673720416667,279.05663       ,516.94
2014-08-30,0          ,189.57    ,368.61    ,0         ,0        ,93.42   ,4592.98 ,3081.58 ,0       ,279.00427       ,265.072283125   ,0         ,260.125598125   ,281.81199       ,481.7
2014-08-31,0          ,194.05    ,377.32    ,0         ,0        ,92.97   ,4798.4  ,3219.42 ,0       ,281.00846       ,265.786880208333,0         ,259.814225416667,283.54296       ,469.7
2014-09-01,0          ,190.07    ,369.58    ,0         ,0        ,105.92  ,5149.09 ,3454.72 ,0       ,282.91641       ,265.812269375   ,0         ,259.728087708333,285.1619        ,488.42
2014-09-02,0          ,210.77    ,419.29    ,29.63     ,0        ,116.99  ,5043.82 ,3462.16 ,0       ,284.440770568903,259.082558958333,0         ,259.915532708333,257.040434061732,610.72
2014-09-03,103.77     ,188.01    ,305.75    ,228.09    ,74.34    ,230.71  ,4823.81 ,2706.89 ,0       ,248.024261739342,227.289344127455,0         ,263.528109133103,215.908182435129,1123.32
2014-09-04,290.3      ,175.62    ,327.3     ,212.27    ,537.45   ,308.51  ,5130.02 ,3299.04 ,0       ,237.287098958333,220.123601458333,0         ,260.825101458333,203.550784166667,1319.35
2014-09-05,427.63     ,172.51    ,335.43    ,211.34    ,343.53   ,289.78  ,4963.18 ,3329.98 ,0       ,223.51004       ,220.241097291667,0         ,260.55883875    ,201.345823541667,1258.26
2014-09-06,422.69     ,174.27    ,333.78    ,204.1     ,341.93   ,288.94  ,5049    ,3336.8  ,0       ,225.251210208333,219.884147234043,0         ,260.563754042553,200.684343829787,1245.86
2014-09-07,412.14     ,171.51    ,333.5     ,204.01    ,336.66   ,290.55  ,5017.63 ,3366.52 ,0       ,225.938426041667,219.4758325     ,0         ,260.468472291667,199.560501041667,1240.68
2014-09-08,410.96     ,171.29    ,333.06    ,197.29    ,336.99   ,290.71  ,5030.46 ,3375.11 ,0       ,224.929088541667,219.523000851064,0         ,260.328254255319,200.035532553192,1236.58
2014-09-09,409.11     ,170.51    ,331.54    ,201.45    ,333.87   ,287.61  ,4983.67 ,3343.73 ,0       ,224.676182083333,219.306433333333,0         ,260.258938958333,199.627427083333,1229.27
